"AGREEMENT_RK","TARGET","CLIENT_ID","AGE","SOCSTATUS_WORK_FL","SOCSTATUS_PENS_FL","GENDER","CHILD_TOTAL","DEPENDANTS","PERSONAL_INCOME","LOAN_NUM_TOTAL","LOAN_NUM_CLOSED"
60467655,0,106805722,55,1,0,1,2,0,5000.0,1,1
60467655,0,106805722,55,1,0,1,2,0,5000.0,1,1
61381031,0,106807279,46,1,0,1,0,0,5000.0,1,1
65210460,0,106813104,37,0,1,0,0,0,5000.0,1,0
60468052,0,106805728,48,1,0,1,1,1,5000.0,1,1
66907810,0,106815284,32,1,0,0,1,1,5000.0,1,1
64849238,0,106812803,57,0,1,0,0,0,5000.0,1,0
66668201,0,106814445,51,1,0,1,2,0,5000.0,2,2
61234254,0,106806605,59,1,1,1,3,0,5000.0,1,0
64339860,1,106811812,24,1,0,0,0,0,5000.0,1,0
74251774,0,106818022,58,0,1,1,0,0,5000.0,1,1
61838970,0,106807966,49,1,0,1,4,1,5000.0,1,0
63998529,0,106811673,44,1,0,1,4,1,5000.0,1,1
60388521,0,106805408,47,1,0,1,1,1,5000.0,1,0
59923557,0,106804474,63,0,1,0,2,0,5000.0,1,1
74192378,0,106817991,48,1,0,1,2,0,5000.0,3,3
65497180,0,106813553,26,1,0,1,2,2,5000.0,1,1
62609227,0,106810201,32,1,0,1,1,1,5000.0,1,0
59915134,0,106804402,49,1,0,1,2,0,5000.0,1,1
61116200,0,106806185,49,1,0,1,0,0,5000.0,1,0
74193651,0,106818007,49,1,0,1,0,0,5000.0,2,2
61915602,1,106808125,50,1,0,1,1,0,5000.0,1,1
66326023,0,106813964,44,1,0,1,2,1,5000.0,2,2
66085945,0,106813698,51,1,0,0,0,0,5000.0,1,1
61238459,1,106806652,30,1,0,1,2,2,5000.0,1,0
74170984,0,106817877,59,0,1,1,0,0,5000.0,1,1
60185682,0,106805260,43,1,0,1,2,0,5000.0,1,0
60050202,0,106804858,52,1,0,1,0,0,5000.0,1,1
74016055,0,106817682,56,0,1,1,0,0,5000.0,3,2
74187150,0,106817949,45,1,0,1,2,2,5000.0,2,2
61122472,1,106806250,44,1,0,1,0,0,5000.0,1,1
75008210,0,106819200,51,1,0,1,0,0,5000.0,2,2
74033517,0,106817789,23,1,0,1,0,0,5000.0,1,0
62437405,0,106809728,53,1,0,1,2,1,5000.0,1,1
74181178,0,106817918,52,0,1,1,2,1,5000.0,2,1
61956720,0,106808361,36,1,0,1,2,2,5000.0,1,0
61956720,0,106808361,36,1,0,1,2,2,5000.0,1,0
74951605,0,106818957,54,1,0,0,2,0,5000.0,2,1
74029046,0,106817764,53,1,0,1,0,0,5000.0,1,1
67543236,0,106816999,44,1,0,1,3,1,5000.0,1,0
65491720,0,106813525,26,1,0,1,0,0,5000.0,1,1
66432530,0,106814137,64,1,1,1,0,0,5000.0,3,3
61414843,0,106807330,49,1,0,1,0,0,5000.0,1,0
65421489,0,106813460,24,1,0,1,1,1,5000.0,1,1
63324835,0,106810980,51,1,0,1,0,0,5000.0,1,0
74558748,0,106818489,33,1,0,0,0,0,5000.0,3,3
63908305,0,106811430,31,1,0,1,2,2,5000.0,1,0
64594933,0,106812578,44,1,0,1,1,1,5000.0,1,1
66075121,0,106813623,24,1,0,1,1,1,5000.0,1,1
63590051,0,106811085,52,1,0,1,1,1,5000.0,1,0
64377281,0,106812029,31,1,0,1,2,2,5000.0,1,0
60044974,1,106804818,48,1,0,1,2,0,5000.0,1,1
74490387,0,106818277,60,0,1,1,2,0,5000.0,1,1
66194985,1,106813822,46,1,0,0,2,2,5000.0,1,0
65492258,0,106813528,26,1,0,1,1,1,5000.0,1,1
64845133,0,106812775,57,0,1,0,0,0,5000.0,1,0
61522476,0,106807760,37,1,0,1,2,2,5000.0,1,0
62376752,0,106809545,62,0,1,1,3,0,5000.0,1,0
63635365,0,106811265,44,1,0,1,2,1,5000.0,1,1
75004003,0,106819178,49,1,0,1,0,0,5000.0,3,3
61457915,0,106807594,50,1,0,1,0,0,5000.0,3,1
66200566,0,106813889,22,1,0,1,0,0,5000.0,1,0
60104092,0,106805135,40,1,0,1,2,2,5000.0,1,0
66188827,0,106813766,26,1,0,1,1,1,5000.0,1,0
62092127,0,106808873,47,1,0,1,0,0,5000.0,1,0
60461728,0,106805674,53,0,1,1,5,2,5000.0,1,0
74171722,0,106817880,31,1,0,1,1,1,5000.0,2,2
74638805,0,106818529,65,0,1,1,0,0,5000.0,1,1
74012691,0,106817662,40,1,0,1,2,1,5000.0,2,1
74020689,0,106817716,48,1,0,1,1,1,5000.0,1,0
61235619,0,106806621,55,0,1,1,5,0,5000.0,1,0
60444155,0,106805510,57,0,1,1,0,0,5000.0,1,0
74559519,0,106818493,53,0,1,1,3,0,5000.0,2,2
74559519,0,106818493,53,0,1,1,3,0,5000.0,2,2
66747079,0,106814654,60,0,1,1,0,0,5000.0,3,2
66840406,0,106815018,35,1,0,1,2,2,5000.0,1,1
74013308,0,106817666,44,1,0,1,2,1,5000.0,1,1
63087120,0,106810777,47,1,0,1,0,0,5000.0,1,0
61846756,0,106808021,44,1,0,1,0,0,5000.0,1,1
63908004,0,106811427,54,1,0,1,2,0,5000.0,1,0
61517680,0,106807715,56,1,0,0,2,0,5000.0,1,0
66711425,0,106814551,48,1,0,1,0,0,5000.0,2,2
62776220,0,106810351,44,1,0,1,0,0,5000.0,1,0
62994670,0,106810647,53,1,0,0,5,1,5000.0,1,0
74480194,0,106818195,61,0,1,1,2,1,5000.0,2,2
59959827,0,106804651,61,0,1,1,0,0,5000.0,1,1
60381933,0,106805345,61,0,1,1,0,0,5000.0,1,0
61832318,0,106807915,37,1,0,1,4,4,5000.0,1,0
61295198,0,106806892,61,0,1,1,1,0,5000.0,1,0
61142395,0,106806353,54,1,0,1,3,1,5000.0,1,1
72286780,0,106817215,57,1,0,0,1,0,5000.0,1,0
59914912,0,106804399,63,0,1,1,0,0,5000.0,1,1
73829769,0,106817451,55,0,1,1,4,0,5000.0,1,0
60383665,0,106805363,39,1,0,1,2,2,5000.0,1,0
65007294,0,106813025,42,1,0,1,2,2,5000.0,1,1
59965101,0,106804679,47,1,0,1,0,0,5000.0,1,0
61955810,0,106808353,32,1,0,1,2,2,5000.0,1,1
74648319,0,106818593,32,1,0,0,2,2,5000.0,3,3
66531092,0,106814229,33,1,0,0,2,2,5000.0,7,7
60380115,0,106805329,36,1,0,1,2,2,5000.0,1,0
67542051,0,106816987,55,0,1,1,2,0,5000.0,2,1
61317150,0,106807039,29,1,0,1,0,0,5000.0,1,0
61449470,0,106807537,30,1,0,1,1,0,5000.0,1,0
61383349,1,106807304,28,1,0,1,1,1,5000.0,3,2
61852042,0,106808049,63,0,1,1,2,0,5000.0,1,0
66593460,0,106814341,25,1,0,1,0,0,5000.0,2,2
63090232,0,106810802,33,1,0,1,2,2,5000.0,1,1
62808910,0,106810459,47,1,0,1,1,0,5000.0,1,0
74186302,0,106817943,32,1,0,1,1,1,5000.0,2,2
73832333,0,106817472,54,0,1,1,3,0,5000.0,4,3
60397737,0,106805459,37,1,0,0,4,4,5000.0,1,0
62072383,0,106808730,58,1,0,0,0,0,5000.0,1,0
74037299,0,106817810,43,1,0,1,3,1,5000.0,1,1
61848802,0,106808033,37,1,0,1,1,1,5000.0,1,0
61294521,0,106806888,33,1,0,1,2,2,5000.0,1,0
62173432,0,106809111,42,1,0,1,2,2,5000.0,1,0
63900958,0,106811380,36,1,0,0,2,0,5000.0,1,0
74192767,0,106817996,39,1,0,1,1,0,5000.0,1,1
61516240,0,106807700,46,1,0,1,2,0,5000.0,1,0
60458696,0,106805642,34,1,0,1,1,1,5000.0,1,1
65244504,0,106813211,38,1,0,0,2,2,5000.0,1,1
65244504,0,106813211,38,1,0,0,2,2,5000.0,1,1
62486176,0,106809838,63,0,1,1,3,0,5000.0,1,1
66766430,0,106814803,37,1,0,1,2,2,5000.0,1,1
66319164,0,106813929,64,0,1,1,0,0,5000.0,2,2
61972518,0,106808503,35,1,0,0,0,0,5000.0,1,0
66672791,0,106814464,25,1,0,0,1,1,5000.0,2,2
61364614,0,106807140,61,0,1,1,2,0,5000.0,1,0
61364614,0,106807140,61,0,1,1,2,0,5000.0,1,0
61118795,0,106806208,55,0,1,1,2,0,5000.0,1,1
74169459,0,106817869,34,1,0,1,2,2,5000.0,1,1
62144179,0,106809038,41,1,0,1,2,0,5000.0,1,0
60086804,0,106804997,58,0,1,1,0,0,5000.0,1,0
65482405,0,106813500,23,1,0,1,0,0,5000.0,1,1
61255027,0,106806792,32,1,0,1,0,0,5000.0,2,2
61966113,0,106808465,53,1,0,1,0,0,5000.0,1,0
66895844,0,106815195,35,1,0,1,1,1,5000.0,1,0
61433271,0,106807450,61,0,1,1,1,0,5000.0,3,3
61167338,1,106806526,30,1,0,0,0,0,5000.0,1,1
62480230,0,106809802,58,1,0,0,0,0,5000.0,1,1
61143575,0,106806361,53,1,0,1,2,0,5000.0,1,0
60102595,0,106805127,34,1,0,1,1,1,5000.0,1,1
64465047,0,106812298,49,1,0,1,2,0,5000.0,1,0
62997480,0,106810669,27,1,0,1,2,2,5000.0,1,0
62255528,0,106809391,38,1,0,1,2,0,5000.0,1,0
74018337,0,106817698,57,0,1,1,3,0,5000.0,1,1
61962310,0,106808421,60,0,1,1,0,0,5000.0,1,0
61962310,0,106808421,60,0,1,1,0,0,5000.0,1,0
59923678,0,106804477,45,1,0,1,1,1,5000.0,1,1
72296483,0,106817303,56,0,1,1,0,0,5000.0,2,1
66331600,0,106813995,37,1,0,1,2,2,5000.0,3,3
74013278,0,106817665,63,0,1,0,0,0,5000.0,2,1
66584395,0,106814294,63,1,0,1,1,0,5000.0,2,2
60401616,1,106805484,34,1,0,1,5,5,5000.0,1,0
66078149,0,106813646,23,1,0,1,1,1,5000.0,1,1
61930207,0,106808250,54,0,1,1,1,0,5000.0,1,1
61446686,0,106807522,48,1,0,1,1,0,5000.0,2,2
62991110,0,106810620,48,1,0,1,0,0,5000.0,1,0
61353048,0,106807062,56,1,0,1,0,0,5000.0,1,0
61231101,0,106806587,55,0,1,1,0,0,5000.0,1,0
65254655,0,106813252,35,1,0,1,1,1,5000.0,2,2
66410388,0,106814058,52,1,1,1,5,0,5000.0,2,2
66710717,0,106814548,43,1,0,1,2,2,5000.0,3,2
65200009,0,106813034,41,1,0,1,1,1,5000.0,1,0
74031730,0,106817779,61,0,1,1,1,0,5000.0,2,1
63585931,0,106811051,45,1,0,1,1,0,5000.0,1,0
65497126,0,106813552,26,1,0,1,1,1,5000.0,1,1
61458342,0,106807598,39,1,0,1,1,1,5000.0,2,2
65235850,0,106813181,31,1,0,0,0,0,5000.0,1,0
61303188,0,106806941,31,1,0,1,0,0,5000.0,1,0
66664057,0,106814415,64,0,1,1,2,0,5000.0,2,2
63998840,0,106811678,60,0,1,1,1,0,5000.0,1,0
65491114,0,106813524,26,1,0,1,2,2,5000.0,2,2
62604456,0,106810166,61,0,1,1,0,0,5000.0,1,1
66892363,0,106815176,46,1,0,0,2,0,5000.0,2,1
60093273,0,106805051,30,1,0,1,0,0,5000.0,1,0
74562489,0,106818508,42,1,0,0,2,2,5000.0,2,2
60107037,0,106805157,47,1,0,0,2,1,5000.0,1,0
61115310,0,106806178,54,0,1,1,4,0,5000.0,1,0
74998492,0,106819152,53,1,0,1,0,0,5000.0,2,1
66199297,1,106813877,22,1,0,1,0,0,5000.0,1,0
62605159,0,106810172,33,1,0,1,1,1,5000.0,1,1
65419414,0,106813438,26,1,0,1,0,0,5000.0,1,1
66746378,0,106814646,59,0,1,1,0,0,5000.0,2,2
62442904,1,106809763,56,0,1,1,0,0,5000.0,1,0
66776053,0,106814885,30,1,0,1,2,2,5000.0,1,1
74168108,1,106817860,47,1,0,1,2,1,5000.0,3,3
61420388,0,106807373,41,1,0,1,1,1,5000.0,2,1
59974159,0,106804740,60,0,1,1,0,0,5000.0,1,1
74017407,0,106817691,56,0,1,1,3,0,5000.0,1,0
66335436,0,106814023,50,1,0,1,2,2,5000.0,3,3
66080524,0,106813661,24,1,0,1,0,0,5000.0,1,1
61959018,0,106808390,23,1,0,1,0,0,5000.0,1,0
74550120,0,106818430,44,1,0,1,2,1,5000.0,1,1
60380264,1,106805331,56,0,1,1,0,0,5000.0,1,0
59934125,0,106804586,49,1,0,1,0,0,5000.0,1,1
64423060,1,106812058,24,1,0,0,0,0,5000.0,1,0
72264236,0,106817074,53,1,0,1,2,0,5000.0,1,0
62802017,1,106810429,35,1,0,1,3,3,5000.0,1,0
75205255,0,106819413,27,1,0,1,1,1,5000.0,1,0
60056016,0,106804915,33,1,0,1,2,2,5000.0,1,0
61459050,0,106807605,64,0,1,1,0,0,5000.0,1,0
66200245,0,106813883,39,1,0,1,1,1,5000.0,1,0
72298106,0,106817310,59,0,1,1,1,0,5000.0,1,0
61252629,0,106806778,58,0,1,1,0,0,5000.0,1,0
61125580,0,106806272,47,1,0,0,1,0,5000.0,1,0
61125580,0,106806272,47,1,0,0,1,0,5000.0,1,0
61846375,0,106808020,49,1,0,1,2,0,5000.0,1,0
61064351,0,106805926,56,0,1,1,0,0,5000.0,1,0
62373610,0,106809529,62,0,1,1,0,0,5000.0,1,0
65420625,0,106813449,44,1,0,1,2,2,5000.0,1,1
66901184,0,106815235,31,1,0,1,2,2,5000.0,3,2
62138364,0,106808979,52,1,0,1,1,0,5000.0,1,0
61921269,0,106808181,61,0,1,0,0,0,5000.0,1,1
61126786,0,106806282,64,0,1,1,0,0,5000.0,1,1
59968999,1,106804709,34,1,0,1,0,0,5000.0,1,0
64559744,0,106812437,37,1,0,1,2,2,5000.0,2,0
74017623,0,106817693,46,0,1,1,1,1,5000.0,1,0
72301057,0,106817334,34,1,0,1,2,2,5000.0,1,0
61427780,1,106807417,52,1,0,1,3,0,5000.0,2,1
73847704,0,106817608,51,0,1,1,0,0,5000.0,1,0
66695581,0,106814479,37,1,0,1,2,2,5000.0,1,1
64896879,0,106812892,31,1,0,0,2,2,5000.0,1,0
66832056,0,106814973,61,0,1,1,0,0,5000.0,1,1
66972522,0,106815496,33,1,0,1,1,1,5000.0,1,0
72284979,0,106817205,26,1,0,1,2,2,5000.0,1,0
74469371,1,106818128,51,1,0,1,3,0,5000.0,2,2
74647176,0,106818587,51,1,0,1,0,0,5000.0,3,3
66078621,1,106813650,23,1,0,1,1,1,5000.0,1,1
62178966,0,106809152,28,1,0,1,2,2,5000.0,1,0
61936374,0,106808299,32,1,0,1,2,0,5000.0,1,1
66188087,0,106813757,33,1,0,1,2,2,5000.0,1,0
61118756,0,106806207,60,0,1,1,1,0,5000.0,1,1
61847634,0,106808028,32,0,1,1,0,0,5000.0,1,0
62081495,0,106808794,42,0,1,0,0,0,5000.0,1,0
74008548,0,106817639,56,0,1,1,0,0,5000.0,1,0
74008548,0,106817639,56,0,1,1,0,0,5000.0,1,0
60471463,0,106805749,48,1,0,1,2,0,5000.0,1,1
74176465,0,106817897,25,1,0,1,2,2,5000.0,1,0
60050890,0,106804864,50,1,0,1,3,1,5000.0,1,0
64891641,0,106812850,33,1,0,1,1,0,5000.0,1,0
64464021,1,106812292,40,1,0,1,0,0,5000.0,1,0
66199256,0,106813876,25,1,0,1,1,1,5000.0,1,1
72261478,0,106817058,54,1,0,1,2,0,5000.0,1,0
61140533,0,106806345,61,0,1,1,0,0,5000.0,1,0
74021239,0,106817718,56,0,1,1,0,0,5000.0,1,1
67012497,1,106815564,28,1,0,1,2,2,5000.0,2,2
62382761,0,106809589,57,0,1,1,2,0,5000.0,1,0
74185405,0,106817938,43,1,0,1,1,1,5000.0,3,3
66082563,0,106813670,22,1,0,1,0,0,5000.0,1,1
75285983,0,106819545,63,0,1,1,0,0,5000.0,1,0
74042820,0,106817846,58,0,1,1,2,0,5000.0,2,1
74179773,0,106817911,55,0,1,1,2,0,5000.0,2,2
67530359,0,106816924,52,0,1,1,2,0,5000.0,2,1
62598238,0,106810114,66,0,1,1,0,0,5000.0,1,0
60471706,0,106805752,40,1,0,1,1,0,5000.0,2,1
62142008,0,106809018,55,1,0,1,1,0,5000.0,1,0
66332727,0,106814006,39,1,0,1,1,1,5000.0,2,2
61299977,0,106806923,31,1,0,0,1,1,5000.0,1,0
63982371,1,106811556,42,1,0,1,4,3,5000.0,1,1
59919426,0,106804444,31,1,0,1,1,1,5000.0,2,2
60398021,0,106805461,51,1,0,1,2,0,5000.0,1,0
61464774,0,106807645,49,1,0,1,2,1,5000.0,1,0
72268011,0,106817092,51,1,0,1,2,0,5000.0,1,0
61941014,0,106808335,45,1,0,1,0,0,5000.0,1,1
63097732,0,106810842,42,1,0,1,2,2,5000.0,1,0
62030864,0,106808667,45,1,0,1,1,0,5000.0,1,0
63987418,0,106811605,27,1,0,1,2,2,5000.0,1,1
74024688,0,106817743,63,0,1,1,0,0,5000.0,2,1
60093026,0,106805046,53,1,0,0,3,0,5000.0,1,1
74188471,0,106817963,42,1,0,1,2,1,5000.0,2,2
66531888,0,106814235,44,1,0,1,1,1,5000.0,2,2
66519761,0,106814163,48,1,0,1,3,0,5000.0,2,2
62438428,0,106809737,56,1,0,0,0,0,5000.0,1,0
74042406,0,106817842,55,0,1,1,0,0,5000.0,1,1
61314899,0,106807020,59,0,1,0,2,0,5000.0,1,0
65292119,0,106813266,57,0,1,1,1,1,5000.0,2,2
74191129,0,106817982,40,1,0,1,0,0,5000.0,2,2
63898688,0,106811364,40,1,0,1,2,1,5000.0,1,0
61445743,0,106807518,51,1,0,1,2,0,5000.0,2,1
60097675,0,106805088,54,0,1,1,2,0,5000.0,1,0
61292068,0,106806873,51,1,0,1,2,0,5000.0,1,0
61292068,0,106806873,51,1,0,1,2,0,5000.0,1,0
74515479,0,106818280,30,1,0,1,1,1,5000.0,2,2
61527648,0,106807803,45,1,0,1,2,2,5000.0,1,0
61529058,0,106807814,36,1,0,1,2,2,5000.0,1,0
74489495,0,106818269,25,1,0,1,0,0,5000.0,2,2
66771320,0,106814836,63,0,1,1,0,0,5000.0,1,1
62254055,0,106809379,50,1,0,1,2,0,5000.0,1,0
60084848,0,106804988,59,0,1,1,3,0,5000.0,2,0
61441019,0,106807493,58,1,0,0,2,0,5000.0,2,1
60118411,0,106805257,58,0,1,1,1,1,5000.0,1,0
62807858,0,106810451,54,1,0,0,1,0,5000.0,1,0
66697445,0,106814482,46,1,0,1,1,0,5000.0,1,1
61358960,0,106807103,63,0,1,1,4,0,5000.0,1,0
74992037,0,106819111,54,1,0,1,2,0,5000.0,2,2
62774697,0,106810348,57,0,1,1,2,0,5000.0,1,0
62774697,0,106810348,57,0,1,1,2,0,5000.0,1,0
64425758,0,106812074,49,1,0,1,0,0,5000.0,1,0
63911503,0,106811461,46,1,0,1,2,0,5000.0,1,0
74192047,0,106817990,35,1,0,1,1,1,5000.0,2,2
60460670,1,106805661,32,1,0,1,1,1,5000.0,1,1
60098221,0,106805093,43,1,0,0,1,0,5000.0,1,0
65415182,0,106813394,24,1,0,1,1,1,5000.0,1,1
66333035,0,106814010,48,1,0,1,0,0,5000.0,2,2
62184806,0,106809186,52,1,0,0,2,2,5000.0,1,0
62997615,0,106810670,46,1,0,1,0,0,5000.0,1,0
62033474,0,106808686,37,1,0,1,2,2,5000.0,1,0
74010090,0,106817650,30,1,0,0,0,0,5000.0,1,0
61521743,0,106807755,42,1,0,1,1,1,5000.0,1,0
63585590,0,106811049,37,1,0,0,3,3,5000.0,1,0
64374567,0,106812014,52,0,1,1,2,0,5000.0,1,0
62075171,0,106808741,47,1,0,1,2,0,5000.0,1,0
66853248,0,106815097,39,1,0,1,3,2,5000.0,1,1
72262928,0,106817068,62,1,0,1,0,0,5000.0,1,0
63634089,0,106811254,47,1,0,1,0,0,5000.0,1,1
60385490,0,106805379,59,0,1,1,0,0,5000.0,1,0
74635927,0,106818516,51,1,0,1,2,0,5000.0,1,1
72268929,0,106817098,37,0,1,0,2,2,5000.0,1,0
62082693,0,106808807,32,1,0,1,2,2,5000.0,1,0
60380689,0,106805338,53,1,0,1,1,0,5000.0,1,0
59967705,0,106804697,45,1,0,1,2,0,5000.0,1,0
74648120,0,106818591,36,1,0,1,2,2,5000.0,6,5
66320324,0,106813931,40,1,0,1,1,1,5000.0,2,2
74518473,0,106818290,44,1,0,1,1,1,5000.0,3,2
61106990,0,106806091,24,1,0,0,0,0,5000.0,1,1
61106990,0,106806091,24,1,0,0,0,0,5000.0,1,1
72275914,0,106817144,41,1,0,1,2,1,5000.0,1,0
61117406,0,106806195,52,1,0,1,2,0,5000.0,1,0
74191606,1,106817985,40,1,0,1,1,1,5000.0,3,2
75200821,0,106819390,30,1,0,1,3,3,5000.0,1,0
61441570,0,106807500,45,1,0,1,2,0,5000.0,1,0
62257531,0,106809411,53,1,0,0,2,0,5000.0,2,1
64445435,0,106812205,49,0,1,1,0,0,5000.0,1,0
64362057,0,106811930,38,1,0,1,2,2,5000.0,1,0
62167970,0,106809085,51,1,0,1,4,0,5000.0,1,0
62036997,0,106808720,37,1,0,1,2,0,5000.0,1,0
74041627,0,106817838,56,0,1,1,1,0,5000.0,1,0
66853994,0,106815104,54,1,0,0,2,0,5000.0,1,1
61239290,0,106806660,38,1,0,1,1,1,5000.0,1,0
66585327,0,106814300,25,1,0,1,1,1,5000.0,3,3
62075345,0,106808745,51,0,1,1,0,0,5000.0,1,0
74039352,0,106817824,41,1,0,1,2,2,5000.0,1,1
63587500,0,106811063,54,0,1,0,0,0,5000.0,1,0
74186192,0,106817941,57,0,1,1,0,0,5000.0,2,1
74188342,0,106817961,44,1,0,0,2,0,5000.0,1,1
61235968,0,106806628,58,0,1,1,2,0,5000.0,1,0
65417288,0,106813414,23,1,0,1,0,0,5000.0,1,1
66156544,0,106813740,24,1,0,1,1,1,5000.0,1,0
67545858,0,106817019,51,0,1,1,5,0,5000.0,1,0
66538277,0,106814276,62,0,1,1,0,0,5000.0,2,2
60397414,1,106805457,43,1,0,1,0,0,5000.0,1,0
61419623,0,106807365,34,1,0,1,2,2,5000.0,1,0
60443964,0,106805507,25,1,0,1,1,1,5000.0,1,0
64456622,1,106812257,47,1,0,1,2,1,5000.0,1,0
65227526,0,106813158,48,1,1,1,2,0,5000.0,1,0
60532277,0,106805807,50,1,0,1,2,0,5000.0,1,1
62035101,0,106808702,59,0,1,1,0,0,5000.0,1,0
66589636,0,106814319,35,1,0,1,2,2,5000.0,2,2
62233082,0,106809219,55,1,0,1,0,0,5000.0,1,0
60469404,0,106805740,45,1,0,1,3,1,5000.0,2,1
74996596,0,106819141,63,0,1,1,0,0,5000.0,1,1
66518888,0,106814161,47,1,0,1,2,0,5000.0,2,2
61130650,0,106806309,38,1,0,1,2,2,5000.0,1,1
62596524,0,106810103,30,1,0,1,2,2,5000.0,1,0
66776311,0,106814886,38,1,0,1,2,2,5000.0,4,4
74539176,0,106818370,37,1,0,1,2,2,5000.0,2,1
66086136,0,106813700,26,1,0,1,2,2,5000.0,1,1
62176567,0,106809130,27,1,0,0,1,1,5000.0,1,0
74665128,0,106818719,31,1,0,1,2,2,5000.0,1,1
61467476,0,106807659,46,0,1,1,3,2,5050.0,1,0
74250658,0,106818018,60,0,1,1,2,0,5088.0,2,2
62427689,0,106809662,64,0,1,1,2,0,5100.0,1,0
66661187,0,106814405,59,1,0,1,1,1,5100.0,2,2
74176067,0,106817896,60,0,1,1,0,0,5100.0,2,2
74173366,0,106817887,45,1,0,1,3,1,5100.0,2,1
74039377,0,106817825,48,1,0,1,2,0,5100.0,1,0
62947376,0,106810557,56,0,1,1,1,0,5100.0,1,1
60472309,1,106805757,29,1,0,1,2,2,5100.0,1,1
73848128,0,106817614,61,0,1,1,2,0,5100.0,1,0
73848128,0,106817614,61,0,1,1,2,0,5100.0,1,0
74030880,0,106817770,62,0,1,1,0,0,5100.0,2,1
61121466,0,106806237,63,0,1,0,2,0,5100.0,1,1
61420110,0,106807369,60,0,1,1,2,0,5200.0,2,2
61382118,0,106807286,60,0,1,1,6,0,5200.0,2,1
63588808,0,106811074,60,0,1,0,3,0,5200.0,1,0
62088246,0,106808842,60,0,1,1,0,0,5200.0,1,0
64362361,0,106811933,39,1,0,1,1,1,5200.0,1,0
74962105,0,106819036,58,1,1,1,2,0,5200.0,2,2
64366466,0,106811961,49,1,0,1,2,0,5200.0,1,0
63603048,0,106811178,63,0,1,1,2,0,5200.0,1,0
64362162,0,106811932,56,0,1,1,3,0,5200.0,1,0
64423833,0,106812060,53,0,1,1,2,0,5200.0,1,0
60035449,1,106804768,44,1,0,1,3,0,5200.0,1,0
66900746,0,106815232,55,0,1,0,2,0,5200.0,2,2
61377929,1,106807255,30,1,0,1,1,1,5200.0,2,0
74173617,0,106817890,41,1,0,1,3,2,5200.0,1,0
60039083,0,106804785,60,0,1,1,0,0,5200.0,1,0
65498370,0,106813561,24,1,0,1,0,0,5200.0,2,2
59913652,0,106804387,29,1,0,1,1,1,5200.0,1,1
61146314,0,106806377,64,0,1,0,0,0,5200.0,1,0
66706639,0,106814532,63,0,1,0,0,0,5200.0,3,2
61847017,0,106808024,48,0,1,1,1,1,5200.0,1,0
74037534,1,106817812,43,1,0,1,1,1,5200.0,1,0
66759524,0,106814754,40,1,0,1,0,0,5200.0,2,1
60061050,0,106804959,58,0,1,1,0,0,5200.0,1,0
74024425,0,106817742,57,0,1,1,0,0,5200.0,1,0
74015000,0,106817676,57,0,1,1,0,0,5200.0,1,0
62391038,0,106809650,62,0,1,1,4,0,5230.0,1,0
60049069,1,106804848,34,1,0,1,1,1,5300.0,1,1
59918705,0,106804439,27,1,0,1,0,0,5300.0,1,1
61121292,0,106806236,40,1,0,1,2,2,5300.0,1,0
61857122,0,106808077,32,1,0,1,1,1,5300.0,1,0
60390981,0,106805421,49,1,0,1,2,0,5300.0,1,0
61144077,0,106806364,35,1,0,1,0,0,5300.0,1,0
74031333,0,106817772,42,1,0,1,1,1,5300.0,2,2
74020618,0,106817715,23,1,0,1,1,1,5300.0,1,0
66199022,0,106813871,40,1,0,1,0,0,5300.0,1,0
66401525,0,106814028,63,0,1,1,1,0,5300.0,2,2
66832613,0,106814978,58,0,1,1,2,0,5300.0,4,3
74658179,0,106818672,43,1,0,1,3,2,5300.0,2,1
64848842,0,106812797,43,1,0,1,1,1,5300.0,1,0
66419740,0,106814102,30,1,0,1,1,1,5300.0,3,3
61378682,0,106807262,65,0,1,1,2,0,5300.0,2,2
72297533,0,106817306,27,1,0,1,1,1,5339.0,1,0
74036552,0,106817807,58,0,1,1,5,1,5350.0,2,1
75202884,0,106819404,57,0,1,1,0,0,5360.0,1,0
61841922,0,106807985,40,0,1,1,1,1,5400.0,1,0
66970690,0,106815484,29,1,0,1,2,2,5400.0,1,0
62128608,0,106808916,57,0,1,1,3,0,5400.0,1,0
61119841,0,106806221,53,0,1,0,0,0,5400.0,1,1
60453473,0,106805597,61,0,1,0,0,0,5400.0,1,0
74244619,0,106818011,62,0,1,1,1,0,5425.0,2,2
60061438,0,106804965,51,1,0,1,3,0,5446.0,1,0
63592616,0,106811100,56,0,1,1,0,0,5460.0,1,0
62168155,0,106809086,52,0,1,1,3,0,5500.0,1,0
64346113,0,106811844,32,1,0,1,2,2,5500.0,1,0
62491162,0,106809891,53,1,0,1,2,0,5500.0,1,1
63333001,0,106811027,48,1,0,1,2,2,5500.0,1,0
60466634,1,106805711,32,1,0,1,2,2,5500.0,1,1
64567401,0,106812501,46,1,0,1,3,0,5500.0,1,0
63757465,0,106811285,32,1,0,0,2,1,5500.0,3,2
74179955,0,106817912,48,1,0,1,0,0,5500.0,3,2
64596940,0,106812592,56,0,1,1,0,0,5500.0,2,2
66855586,0,106815113,34,1,0,1,0,0,5500.0,3,2
64894915,0,106812879,31,1,0,1,2,2,5500.0,1,0
62946965,0,106810555,35,1,0,1,1,1,5500.0,1,0
